Id. de la fila,Id. del pedido,Fecha del pedido,Fecha de envío,Método de envío,Id. del cliente,Nombre del cliente,Segmento,Ciudad,Provincia/Estado/Departamento,País/Región,Región,Id. del producto,Categoría,Subcategoría,Nombre del producto,Ventas,Cantidad,Descuento,Ganancia
3779,MX-2022-120243,12/11/2022,12/16/2022,Estándar,IC-16540,Inés Calvillo,Cliente,Punta Arenas,Magallanes y Antártica Chilena,Chile,Sur,MOB-MO-10003825,Mobiliario,Mobiliario,"Rubvermaid Reloj, Duradero",629.2,2,0,75.2
6685,MX-2023-126830,11/8/2023,11/13/2023,Estándar,BE-11800,Bautista Espino,Pequeña empresa,Punta Arenas,Magallanes y Antártica Chilena,Chile,Sur,MOB-SI-10000743,Mobiliario,Sillas,"Novimex Silla plegable, Ajustable",5083.2,9,0,50.4
305,MX-2023-130666,11/1/2023,11/6/2023,Estándar,NC-19150,Nadia Calderón,Cliente,Santa Marta,Magdalena,Colombia,Sur,TEC-AC-10000649,Tecnología,Accesorios,"Memorex Tarjeta de memoria, Programable",691.8,1,0,214.4
306,MX-2023-130666,11/1/2023,11/6/2023,Estándar,NC-19150,Nadia Calderón,Cliente,Santa Marta,Magdalena,Colombia,Sur,MAT-SO-10001818,Material de oficina,Sobres,"Ames Sobre de tipo Manila, 50",658.4,4,0,151.2
458,MX-2023-154480,8/29/2023,9/5/2023,Estándar,AM-11245,Arán Maya,Empresa,Santa Marta,Magdalena,Colombia,Sur,MAT-SU-10002844,Material de oficina,Suministros,"Acme Recortadora, Industrial",924,3,0,341.4
459,MX-2023-154480,8/29/2023,9/5/2023,Estándar,AM-11245,Arán Maya,Empresa,Santa Marta,Magdalena,Colombia,Sur,MOB-ME-10000182,Mobiliario,Mesas,"Chromcraft Mesa de conferencias, Rectangular",23206.4,5,0.2,-2030.6
1248,MX-2021-168060,8/10/2021,8/16/2021,Estándar,AR-10690,Alfonso Raya,Empresa,Santa Marta,Magdalena,Colombia,Sur,TEC-CO-10002730,Tecnología,Copiadoras,"Sharp Fotocopiadora personal, Color",1615.9616,2,0.002,304.3616
1249,MX-2021-168060,8/10/2021,8/16/2021,Estándar,AR-10690,Alfonso Raya,Empresa,Santa Marta,Magdalena,Colombia,Sur,MAT-SO-10002438,Material de oficina,Sobres,"GlobeWeis Paquetes, Reciclado",498,2,0,159.2
1250,MX-2021-168060,8/10/2021,8/16/2021,Estándar,AR-10690,Alfonso Raya,Empresa,Santa Marta,Magdalena,Colombia,Sur,TEC-TE-10000982,Tecnología,Teléfonos,"Apple Teléfono de oficina, Tamaño completo",1331.4,3,0,52.8
6603,MX-2023-159338,4/17/2023,4/19/2023,Urgente,AP-10060,Alan Pérez,Pequeña empresa,Ciénaga,Magdalena,Colombia,Sur,TEC-AC-10003490,Tecnología,Accesorios,"SanDisk Teclado, Económico",2172.8,4,0,477.6
2891,MX-2020-116281,11/8/2020,11/12/2020,Estándar,CS-13075,Cesar Sedillo,Empresa,Portoviejo,Manabi,Ecuador,Sur,MAT-AL-10000097,Material de oficina,Almacenamiento,"Smead Caja, Tamaño completo",360,5,0,82
9104,MX-2022-115994,12/31/2022,1/4/2023,Estándar,AG-11575,Atila Godoy,Empresa,Portoviejo,Manabi,Ecuador,Sur,MOB-MO-10004358,Mobiliario,Mobiliario,"Eldon Bandeja apiladora, Surtido",420.8,2,0,138.8
9105,MX-2022-115994,12/31/2022,1/4/2023,Estándar,AG-11575,Atila Godoy,Empresa,Portoviejo,Manabi,Ecuador,Sur,MOB-ME-10001955,Mobiliario,Mesas,"Barricks Mesa de café, Blanco",6478.72,4,0.2,485.12
237,MX-2023-165435,5/7/2023,5/11/2023,Rápido,IG-16495,Isolda Guardado,Empresa,Managua,Managua,Nicaragua,Centro,MOB-LI-10002041,Mobiliario,Librerías,"Bush Librería clásica, Metal",5495.2,2,0,1098.8
361,MX-2021-131870,10/25/2021,10/29/2021,Estándar,RC-20305,Raimon Chavarría,Cliente,Managua,Managua,Nicaragua,Centro,MAT-SO-10003866,Material de oficina,Sobres,"GlobeWeis Paquetes, Plateado",819,3,0,327.6
362,MX-2021-131870,10/25/2021,10/29/2021,Estándar,RC-20305,Raimon Chavarría,Cliente,Managua,Managua,Nicaragua,Centro,MAT-PA-10004097,Material de oficina,Papel,"Xerox Cuaderno, Multicolor",185.2,1,0,83.2
363,MX-2021-131870,10/25/2021,10/29/2021,Estándar,RC-20305,Raimon Chavarría,Cliente,Managua,Managua,Nicaragua,Centro,TEC-AC-10003107,Tecnología,Accesorios,"Memorex Router, Económico",8207,5,0,3529
364,MX-2021-131870,10/25/2021,10/29/2021,Estándar,RC-20305,Raimon Chavarría,Cliente,Managua,Managua,Nicaragua,Centro,MAT-CA-10001682,Material de oficina,Carpetas,"Cardinal Separadores, Reciclado",101.6,2,0,40.4
732,MX-2022-150287,8/4/2022,8/11/2022,Estándar,CA-12250,Cayetano Aparicio,Empresa,Managua,Managua,Nicaragua,Centro,MAT-GR-10004366,Material de oficina,Grapas,"Stockwell Cintas de goma, Paquete de 12",311.4,3,0,139.8
733,MX-2022-150287,8/4/2022,8/11/2022,Estándar,CA-12250,Cayetano Aparicio,Empresa,Managua,Managua,Nicaragua,Centro,MAT-CA-10001415,Material de oficina,Carpetas,"Acco Anillas, Transparente",122.4,3,0,52.2
866,MX-2020-140809,5/14/2020,5/14/2020,Mismo día,AT-11500,Aniceto Toledo,Cliente,Managua,Managua,Nicaragua,Centro,MAT-CA-10001680,Material de oficina,Carpetas,"Wilson Jones Encuadernadora, Reciclado",986.4,3,0,69
867,MX-2020-140809,5/14/2020,5/14/2020,Mismo día,AT-11500,Aniceto Toledo,Cliente,Managua,Managua,Nicaragua,Centro,MAT-SO-10003770,Material de oficina,Sobres,"Ames Paquetes, 50",717,3,0,28.2
868,MX-2020-140809,5/14/2020,5/14/2020,Mismo día,AT-11500,Aniceto Toledo,Cliente,Managua,Managua,Nicaragua,Centro,MAT-AL-10002072,Material de oficina,Almacenamiento,"Tenex Estanterías, Industrial",1470.4,4,0,323.2
869,MX-2020-140809,5/14/2020,5/14/2020,Mismo día,AT-11500,Aniceto Toledo,Cliente,Managua,Managua,Nicaragua,Centro,MOB-SI-10004862,Mobiliario,Sillas,"Novimex Taburete, Negro",5401,5,0,540
1133,MX-2020-132794,9/28/2020,10/2/2020,Estándar,HO-15640,Heriberto Ortega,Pequeña empresa,Managua,Managua,Nicaragua,Centro,MOB-SI-10002795,Mobiliario,Sillas,"SAFCO Silla de playa, Negro",940.2,3,0,121.8
1552,MX-2023-106152,6/5/2023,6/9/2023,Estándar,ED-14065,Elba Durán,Cliente,Managua,Managua,Nicaragua,Centro,TEC-CO-10003478,Tecnología,Copiadoras,"Hewlett Fotocopiadora personal, Rojo",1895.8008,2,0.002,147.8008
1730,MX-2020-144183,9/13/2020,9/20/2020,Estándar,HC-15685,Hilda Contreras,Empresa,Managua,Managua,Nicaragua,Centro,MAT-SO-10004254,Material de oficina,Sobres,"Cameo Sobres de uso interno, 50",3162,10,0,1200
1731,MX-2020-144183,9/13/2020,9/20/2020,Estándar,HC-15685,Hilda Contreras,Empresa,Managua,Managua,Nicaragua,Centro,MOB-LI-10000230,Mobiliario,Librerías,"Bush Estante de esquina, Metal",2469,3,0,320.4
1732,MX-2020-144183,9/13/2020,9/20/2020,Estándar,HC-15685,Hilda Contreras,Empresa,Managua,Managua,Nicaragua,Centro,TEC-AC-10000155,Tecnología,Accesorios,"Memorex Teclado, Programable",971.2,2,0,398
1733,MX-2020-144183,9/13/2020,9/20/2020,Estándar,HC-15685,Hilda Contreras,Empresa,Managua,Managua,Nicaragua,Centro,MAT-ET-10003652,Material de oficina,Etiquetas,"Hon Etiquetas redondas, Duradero",282,6,0,56.4
1734,MX-2020-144183,9/13/2020,9/20/2020,Estándar,HC-15685,Hilda Contreras,Empresa,Managua,Managua,Nicaragua,Centro,MOB-SI-10004799,Mobiliario,Sillas,"SAFCO Taburete, Ajustable",6817.2,6,0,204
1735,MX-2020-144183,9/13/2020,9/20/2020,Estándar,HC-15685,Hilda Contreras,Empresa,Managua,Managua,Nicaragua,Centro,MOB-MO-10004241,Mobiliario,Mobiliario,"Tenex Marco, Negro",4399.2,6,0,1978.8
1894,MX-2022-127768,9/19/2022,9/24/2022,Estándar,OM-19660,Ofelia Maya,Pequeña empresa,Managua,Managua,Nicaragua,Centro,MAT-PA-10004543,Material de oficina,Papel,"Eaton Material de oficina, Paquete de 12",328.8,1,0,32.8
1895,MX-2022-127768,9/19/2022,9/24/2022,Estándar,OM-19660,Ofelia Maya,Pequeña empresa,Managua,Managua,Nicaragua,Centro,MOB-LI-10000159,Mobiliario,Librerías,"Sauder Librería, Convencional",1957.6,2,0,469.6
3104,MX-2021-124982,11/3/2021,11/8/2021,Estándar,BL-11860,Bastián Luján,Cliente,Managua,Managua,Nicaragua,Centro,MAT-SO-10003513,Material de oficina,Sobres,"Cameo Sobre de hebilla, Plateado",238.2,3,0,30.6
3105,MX-2021-124982,11/3/2021,11/8/2021,Estándar,BL-11860,Bastián Luján,Cliente,Managua,Managua,Nicaragua,Centro,MAT-AL-10004790,Material de oficina,Almacenamiento,"Rogers Casilleros, Azul",4232.4,3,0,126.6
3106,MX-2021-124982,11/3/2021,11/8/2021,Estándar,BL-11860,Bastián Luján,Cliente,Managua,Managua,Nicaragua,Centro,MAT-SO-10000689,Material de oficina,Sobres,"GlobeWeis Sobres de uso interno, 50",1594,5,0,318
3107,MX-2021-124982,11/3/2021,11/8/2021,Estándar,BL-11860,Bastián Luján,Cliente,Managua,Managua,Nicaragua,Centro,MAT-GR-10004569,Material de oficina,Grapas,"Advantus Grapadoras, Metal",258.8,2,0,20.4
3288,MX-2022-166674,6/13/2022,6/18/2022,Estándar,JL-16870,José Luís Canales,Cliente,Managua,Managua,Nicaragua,Centro,MOB-LI-10001117,Mobiliario,Librerías,"Dania Librería clásica, Negro",2747.4,1,0,1016.4
3289,MX-2022-166674,6/13/2022,6/18/2022,Estándar,JL-16870,José Luís Canales,Cliente,Managua,Managua,Nicaragua,Centro,TEC-CO-10000763,Tecnología,Copiadoras,"Sharp Tinta, 2",2483.2236,3,0.002,741.4236
3290,MX-2022-166674,6/13/2022,6/18/2022,Estándar,JL-16870,José Luís Canales,Cliente,Managua,Managua,Nicaragua,Centro,MAT-ET-10002124,Material de oficina,Etiquetas,"Hon Etiquetas para carpetas de archivos, Rojo",338.4,6,0,74.4
3291,MX-2022-166674,6/13/2022,6/18/2022,Estándar,JL-16870,José Luís Canales,Cliente,Managua,Managua,Nicaragua,Centro,MOB-SI-10000984,Mobiliario,Sillas,"Hon Mecedora, Negro",1709.2,2,0,820.4
3868,MX-2022-105697,4/30/2022,5/2/2022,Urgente,GM-15280,Gisela Maya,Cliente,Managua,Managua,Nicaragua,Centro,MOB-SI-10003956,Mobiliario,Sillas,"Novimex Estora, Negro",359.4,1,0,21.4
3869,MX-2022-105697,4/30/2022,5/2/2022,Urgente,GM-15280,Gisela Maya,Cliente,Managua,Managua,Nicaragua,Centro,MAT-CA-10001363,Material de oficina,Carpetas,"Ibico Cubierta de carpeta, Reciclado",186.8,2,0,9.2
3870,MX-2022-105697,4/30/2022,5/2/2022,Urgente,GM-15280,Gisela Maya,Cliente,Managua,Managua,Nicaragua,Centro,MAT-AR-10002453,Material de oficina,Arte,"Boston Subrayadores, Tamaños variados",1323,9,0,356.4
3871,MX-2022-105697,4/30/2022,5/2/2022,Urgente,GM-15280,Gisela Maya,Cliente,Managua,Managua,Nicaragua,Centro,MOB-MO-10004363,Mobiliario,Mobiliario,"Advantus Bombilla, Negro",401.4,3,0,112.2
4958,MX-2020-110275,11/23/2020,11/24/2020,Urgente,RA-20530,Romero Arévalo,Cliente,Managua,Managua,Nicaragua,Centro,TEC-CO-10001066,Tecnología,Copiadoras,"Brother Fax inalámbrico, Rojo",7525.1196,3,0.002,1342.1196
4959,MX-2020-110275,11/23/2020,11/24/2020,Urgente,RA-20530,Romero Arévalo,Cliente,Managua,Managua,Nicaragua,Centro,TEC-TE-10004222,Tecnología,Teléfonos,"Nokia Teléfono inteligente, Tamaño completo",3318.4,4,0,232
4960,MX-2020-110275,11/23/2020,11/24/2020,Urgente,RA-20530,Romero Arévalo,Cliente,Managua,Managua,Nicaragua,Centro,MAT-EL-10000658,Material de oficina,Electrodomésticos,"Hamilton Beach Microondas, Negro",24434.8,13,0,1219.4
5053,MX-2021-165218,6/1/2021,6/5/2021,Estándar,HL-15550,Helena Llarnas,Pequeña empresa,Managua,Managua,Nicaragua,Centro,MAT-SU-10003990,Material de oficina,Suministros,"Fiskars Cúter, Industrial",495.2,2,0,123.6
5197,MX-2023-100419,6/24/2023,6/28/2023,Estándar,KP-17230,Katia Pino,Cliente,Managua,Managua,Nicaragua,Centro,MAT-GR-10001148,Material de oficina,Grapas,"Stockwell Clips, Tamaños variados",680.4,9,0,169.2
5198,MX-2023-100419,6/24/2023,6/28/2023,Estándar,KP-17230,Katia Pino,Cliente,Managua,Managua,Nicaragua,Centro,MAT-SU-10004318,Material de oficina,Suministros,"Kleencut Recortadora, Rectangular",1271,5,0,470
5199,MX-2023-100419,6/24/2023,6/28/2023,Estándar,KP-17230,Katia Pino,Cliente,Managua,Managua,Nicaragua,Centro,MOB-LI-10000344,Mobiliario,Librerías,"Ikea Vitrina, Convencional",4748,5,0,1376
6795,MX-2022-147326,7/6/2022,7/6/2022,Mismo día,TD-21130,Telmo Díaz,Cliente,Managua,Managua,Nicaragua,Centro,MAT-CA-10001748,Material de oficina,Carpetas,"Avery Perforador, Económico",557.4,3,0,195
6796,MX-2022-147326,7/6/2022,7/6/2022,Mismo día,TD-21130,Telmo Díaz,Cliente,Managua,Managua,Nicaragua,Centro,MAT-AL-10004287,Material de oficina,Almacenamiento,"Fellowes Casilleros, Metal",5504,4,0,2421.6
7230,MX-2021-150616,5/15/2021,5/18/2021,Urgente,OM-19765,Osmundo Montes,Empresa,Managua,Managua,Nicaragua,Centro,MAT-SU-10002687,Material de oficina,Suministros,"Elite Abrecartas, Rectangular",320,2,0,140.8
7231,MX-2021-150616,5/15/2021,5/18/2021,Urgente,OM-19765,Osmundo Montes,Empresa,Managua,Managua,Nicaragua,Centro,MAT-ET-10001056,Material de oficina,Etiquetas,"Smead Etiquetas redondas, Ajustable",64,2,0,19.6
7232,MX-2021-150616,5/15/2021,5/18/2021,Urgente,OM-19765,Osmundo Montes,Empresa,Managua,Managua,Nicaragua,Centro,MAT-AL-10003398,Material de oficina,Almacenamiento,"Fellowes Caja, Metal",500,4,0,214.4
7280,MX-2021-115056,4/29/2021,5/1/2021,Urgente,AJ-10840,Amador Jasón,Cliente,Managua,Managua,Nicaragua,Centro,MAT-AR-10001289,Material de oficina,Arte,"Sanford Rotuladores, Al por mayor",784,5,0,352
7281,MX-2021-115056,4/29/2021,5/1/2021,Urgente,AJ-10840,Amador Jasón,Cliente,Managua,Managua,Nicaragua,Centro,MAT-CA-10004046,Material de oficina,Carpetas,"Acco Cubierta de carpeta, Duradero",98.8,1,0,12.8
7282,MX-2021-115056,4/29/2021,5/1/2021,Urgente,AJ-10840,Amador Jasón,Cliente,Managua,Managua,Nicaragua,Centro,TEC-AC-10002560,Tecnología,Accesorios,"Belkin Teclado, Blanco",740.8,2,0,110.8
7453,MX-2020-106159,5/7/2020,5/9/2020,Rápido,SS-20710,Salomón Soto,Pequeña empresa,Managua,Managua,Nicaragua,Centro,MOB-SI-10001844,Mobiliario,Sillas,"Office Star Estora, Ajustable",910.8,2,0,209.2
7793,MX-2022-160787,7/9/2022,7/9/2022,Mismo día,SG-20815,Simón Gracia,Empresa,Managua,Managua,Nicaragua,Centro,MAT-CA-10002477,Material de oficina,Carpetas,"Wilson Jones Encuadernadora, Transparente",645.6,2,0,142
7794,MX-2022-160787,7/9/2022,7/9/2022,Mismo día,SG-20815,Simón Gracia,Empresa,Managua,Managua,Nicaragua,Centro,MAT-GR-10003938,Material de oficina,Grapas,"Accos Clips, Al por mayor",280.8,3,0,19.2
8119,MX-2021-134348,10/11/2021,10/12/2021,Urgente,LV-17830,Lucía Villa,Cliente,Managua,Managua,Nicaragua,Centro,MAT-GR-10003528,Material de oficina,Grapas,"Stockwell Chinchetas, Tamaños variados",211.8,3,0,18.6
8120,MX-2021-134348,10/11/2021,10/12/2021,Urgente,LV-17830,Lucía Villa,Cliente,Managua,Managua,Nicaragua,Centro,MAT-PA-10000553,Material de oficina,Papel,"SanDisk Agenda, Premium",952.8,6,0,304.8
8621,MX-2022-166415,4/5/2022,4/9/2022,Estándar,JM-16645,Jorge Montero,Cliente,Managua,Managua,Nicaragua,Centro,MAT-GR-10003528,Material de oficina,Grapas,"Stockwell Chinchetas, Tamaños variados",211.8,3,0,18.6
9087,MX-2023-157567,12/12/2023,12/17/2023,Estándar,AG-10660,Alexia Garza,Cliente,Managua,Managua,Nicaragua,Centro,MOB-MO-10004363,Mobiliario,Mobiliario,"Advantus Bombilla, Negro",267.6,2,0,74.8
9088,MX-2023-157567,12/12/2023,12/17/2023,Estándar,AG-10660,Alexia Garza,Cliente,Managua,Managua,Nicaragua,Centro,MAT-CA-10003878,Material de oficina,Carpetas,"Wilson Jones Cubierta de carpeta, Transparente",213,3,0,87
9089,MX-2023-157567,12/12/2023,12/17/2023,Estándar,AG-10660,Alexia Garza,Cliente,Managua,Managua,Nicaragua,Centro,MAT-AR-10004669,Material de oficina,Arte,"BIC Rotuladores, Azul",881,5,0,343
9116,MX-2023-160325,6/23/2023,6/29/2023,Estándar,KD-17170,Katia Díaz,Empresa,Managua,Managua,Nicaragua,Centro,MAT-GR-10000334,Material de oficina,Grapas,"Accos Grapas, Paquete de 12",276.8,4,0,127.2
98,MX-2020-149986,10/22/2020,10/26/2020,Estándar,AM-10075,Alberto Márquez,Empresa,Managua,Managua,Nicaragua,Centro,MAT-AL-10001420,Material de oficina,Almacenamiento,"Smead Estanterías, Metal",960,3,0,48
322,MX-2023-139976,12/8/2023,12/12/2023,Estándar,JA-16990,Julieta Almanza,Empresa,Managua,Managua,Nicaragua,Centro,MAT-AR-10000070,Material de oficina,Arte,"BIC Bolígrafos, Tamaños variados",349.2,3,0,73.2
974,MX-2021-157651,7/10/2021,7/14/2021,Estándar,MV-18190,Marc Vallejo,Cliente,Managua,Managua,Nicaragua,Centro,MOB-MO-10004668,Mobiliario,Mobiliario,"Advantus Tope para puertas, Duradero",280.4,1,0,14
1963,MX-2022-132395,6/6/2022,6/11/2022,Estándar,AT-10090,Alejandro Trejo,Cliente,Managua,Managua,Nicaragua,Centro,MAT-EL-10003997,Material de oficina,Electrodomésticos,"Cuisinart Horno, Negro",25093.6,7,0,4265.8
1964,MX-2022-132395,6/6/2022,6/11/2022,Estándar,AT-10090,Alejandro Trejo,Cliente,Managua,Managua,Nicaragua,Centro,MAT-SO-10000871,Material de oficina,Sobres,"Cameo Sobres de uso interno, Rojo",2038.8,6,0,182.4
1965,MX-2022-132395,6/6/2022,6/11/2022,Estándar,AT-10090,Alejandro Trejo,Cliente,Managua,Managua,Nicaragua,Centro,TEC-AC-10001642,Tecnología,Accesorios,"Enermax Teclado, Económico",1112.8,2,0,66.4
2282,MX-2021-160416,9/15/2021,9/19/2021,Estándar,OS-19585,Odón Santiago,Cliente,Managua,Managua,Nicaragua,Centro,TEC-TE-10004716,Tecnología,Teléfonos,"Apple Teléfono inteligente, Tamaños variados",2523,3,0,100.8
2659,MX-2022-139857,11/16/2022,11/20/2022,Rápido,ES-13975,Eloísa Soto,Empresa,Managua,Managua,Nicaragua,Centro,MAT-PA-10000748,Material de oficina,Papel,"SanDisk Cuaderno, Multicolor",624.6,3,0,224.4
2660,MX-2022-139857,11/16/2022,11/20/2022,Rápido,ES-13975,Eloísa Soto,Empresa,Managua,Managua,Nicaragua,Centro,TEC-AC-10001202,Tecnología,Accesorios,"SanDisk Memoria USB, Económico",263.6,1,0,81.6
2661,MX-2022-139857,11/16/2022,11/20/2022,Rápido,ES-13975,Eloísa Soto,Empresa,Managua,Managua,Nicaragua,Centro,MAT-GR-10004586,Material de oficina,Grapas,"Accos Grapadoras, Al por mayor",258.4,2,0,126.4
2662,MX-2022-139857,11/16/2022,11/20/2022,Rápido,ES-13975,Eloísa Soto,Empresa,Managua,Managua,Nicaragua,Centro,MAT-SU-10002909,Material de oficina,Suministros,"Kleencut Cizallas, Acero",4309.2,14,0,1895.6
2663,MX-2022-139857,11/16/2022,11/20/2022,Rápido,ES-13975,Eloísa Soto,Empresa,Managua,Managua,Nicaragua,Centro,MAT-EL-10001138,Material de oficina,Electrodomésticos,"Hoover Batidora, Rojo",1295.6,2,0,246
3320,MX-2023-137176,10/16/2023,10/21/2023,Estándar,EN-14020,Elvira Nieves,Cliente,Managua,Managua,Nicaragua,Centro,MAT-PA-10000687,Material de oficina,Papel,"Xerox Cuaderno, Paquete de 12",406.8,2,0,60.8
3321,MX-2023-137176,10/16/2023,10/21/2023,Estándar,EN-14020,Elvira Nieves,Cliente,Managua,Managua,Nicaragua,Centro,TEC-TE-10004409,Tecnología,Teléfonos,"Samsung Base de audio, Tamaño completo",3362.4,3,0,1008.6
4372,MX-2023-156293,10/13/2023,10/13/2023,Mismo día,HA-15700,Heidi Anaya,Cliente,Managua,Managua,Nicaragua,Centro,MAT-GR-10004309,Material de oficina,Grapas,"Stockwell Pasadores, Tamaños variados",228.6,3,0,68.4
4861,MX-2021-154186,11/11/2021,11/16/2021,Estándar,AC-10930,Anabel Caraballo,Pequeña empresa,Managua,Managua,Nicaragua,Centro,TEC-CO-10003460,Tecnología,Copiadoras,"Hewlett Fax inalámbrico, Digital",2527.1356,1,0.002,1134.3356
5633,MX-2022-102050,9/25/2022,9/29/2022,Estándar,JZ-16930,Juana Zaragoza,Empresa,Managua,Managua,Nicaragua,Centro,MAT-SU-10002257,Material de oficina,Suministros,"Elite Cizallas, Industrial",648.4,2,0,90.4
5706,MX-2021-120404,10/26/2021,10/30/2021,Estándar,EG-13735,Edith González,Pequeña empresa,Managua,Managua,Nicaragua,Centro,MAT-AR-10001930,Material de oficina,Arte,"Binney & Smith Libreta de dibujo, Al por mayor",621.2,2,0,310.4
5707,MX-2021-120404,10/26/2021,10/30/2021,Estándar,EG-13735,Edith González,Pequeña empresa,Managua,Managua,Nicaragua,Centro,MAT-CA-10004425,Material de oficina,Carpetas,"Acco Encuadernadora, Económico",1703,5,0,17
5746,MX-2023-108973,2/18/2023,2/19/2023,Urgente,ÁC-10915,Ángel Chávez,Cliente,Managua,Managua,Nicaragua,Centro,TEC-AC-10004806,Tecnología,Accesorios,"Memorex Teclado, Negro",2385,5,0,1097
5793,MX-2020-139199,1/19/2020,1/24/2020,Estándar,AZ-10300,Anselmo Zambrano,Empresa,Managua,Managua,Nicaragua,Centro,MOB-LI-10003753,Mobiliario,Librerías,"Ikea Conjunto de estantes, Metal",2264,2,0,339.6
5794,MX-2020-139199,1/19/2020,1/24/2020,Estándar,AZ-10300,Anselmo Zambrano,Empresa,Managua,Managua,Nicaragua,Centro,TEC-MÁ-10002782,Tecnología,Máquinas,"Okidata Impresora, Multicolor",7160,4,0,2219.2
5795,MX-2020-139199,1/19/2020,1/24/2020,Estándar,AZ-10300,Anselmo Zambrano,Empresa,Managua,Managua,Nicaragua,Centro,TEC-AC-10001202,Tecnología,Accesorios,"SanDisk Memoria USB, Económico",527.2,2,0,163.2
5831,MX-2023-130029,6/25/2023,6/29/2023,Estándar,CV-12700,Clarisa Valle,Pequeña empresa,Managua,Managua,Nicaragua,Centro,MAT-PA-10001818,Material de oficina,Papel,"Green Bar Cuaderno, Reciclado",990,5,0,128
5832,MX-2023-130029,6/25/2023,6/29/2023,Estándar,CV-12700,Clarisa Valle,Pequeña empresa,Managua,Managua,Nicaragua,Centro,MOB-SI-10004158,Mobiliario,Sillas,"SAFCO Silla plegable, 2",1759.2,3,0,826.8
5993,MX-2021-169859,3/16/2021,3/19/2021,Urgente,CL-12640,Cintio Luján,Cliente,Managua,Managua,Nicaragua,Centro,MAT-GR-10001513,Material de oficina,Grapas,"Advantus Clips, Paquete de 12",267.6,3,0,15.6
6274,MX-2022-113460,10/3/2022,10/6/2022,Urgente,LV-17470,Leire Velázquez,Pequeña empresa,Managua,Managua,Nicaragua,Centro,TEC-CO-10000724,Tecnología,Copiadoras,"Sharp Fax inalámbrico, 2",9472.2176,4,0.002,3777.0176
6275,MX-2022-113460,10/3/2022,10/6/2022,Urgente,LV-17470,Leire Velázquez,Pequeña empresa,Managua,Managua,Nicaragua,Centro,MOB-LI-10003669,Mobiliario,Librerías,"Bush Biblioteca, Metal",2425.2,1,0,388
6291,MX-2020-135979,1/14/2020,1/20/2020,Estándar,AG-11095,Ania Gámez,Empresa,Managua,Managua,Nicaragua,Centro,MAT-PA-10004903,Material de oficina,Papel,"Eaton Resma, Paquete de 12",2455.2,12,0,72
6292,MX-2020-135979,1/14/2020,1/20/2020,Estándar,AG-11095,Ania Gámez,Empresa,Managua,Managua,Nicaragua,Centro,MOB-LI-10002964,Mobiliario,Librerías,"Safco Conjunto de estantes, Convencional",3934.8,3,0,1809.6
6293,MX-2020-135979,1/14/2020,1/20/2020,Estándar,AG-11095,Ania Gámez,Empresa,Managua,Managua,Nicaragua,Centro,MAT-AL-10003920,Material de oficina,Almacenamiento,"Tenex Estanterías, Tamaño completo",1093.8,3,0,283.8
6294,MX-2020-135979,1/14/2020,1/20/2020,Estándar,AG-11095,Ania Gámez,Empresa,Managua,Managua,Nicaragua,Centro,MAT-CA-10000688,Material de oficina,Carpetas,"Cardinal Cubierta de carpeta, Reciclado",659.2,8,0,91.2
9394,MX-2020-100762,1/31/2020,2/3/2020,Urgente,BR-12160,Brígida Rolón,Cliente,Managua,Managua,Nicaragua,Centro,MAT-PA-10000633,Material de oficina,Papel,"Eaton Papel de tipo pergamino, Paquete de 12",352.2,3,0,126.6
9718,MX-2022-133361,10/31/2022,11/4/2022,Estándar,ÓA-19750,Óscar Armendáriz,Cliente,Managua,Managua,Nicaragua,Centro,MAT-PA-10004767,Material de oficina,Papel,"Green Bar Resma, Premium",198.4,1,0,1.8
734,MX-2022-119095,5/7/2022,5/14/2022,Estándar,AJ-10840,Amador Jasón,Cliente,Managua,Managua,Nicaragua,Centro,MAT-SU-10001673,Material de oficina,Suministros,"Acme Regla, Industrial",244.4,2,0,68.4
804,MX-2022-103667,6/4/2022,6/9/2022,Rápido,LV-18145,Lidia Villaseñor,Cliente,Managua,Managua,Nicaragua,Centro,MAT-SO-10001750,Material de oficina,Sobres,"Jiffy Sobre empresarial, Reciclado",98.4,1,0,39.2
